"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"ruditapes2_c1073"	12.8285396117964	11.2249721603218	14.4321070632709	1.28571428571429	0.362570079384708	0.871892312685878	1
"ruditapes2_c1074"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1075"	18.7973740145072	31.1804782231162	6.41426980589818	0.205714285714286	-2.28128611039002	0.130762511544668	1
"ruditapes2_c1076"	55.5457947774655	34.9221356098901	76.1694539450409	2.18112244897959	1.12507076565805	0.392744683757879	1
"ruditapes2_c1077"	6.36972626557945	8.73053390247253	4.00891862868636	0.459183673469388	-1.12285674778553	0.600032288737139	1
"ruditapes2_c1078"	42.9845164075816	38.6637929966641	47.3052398184991	1.22350230414747	0.291016818359674	0.844757315726777	1
"ruditapes2_c1079"	95.8131552256041	123.47469376354	68.1516166876682	0.551948051948052	-0.8573956045572	0.49442173990087	1
"ruditapes2_c108"	98.6193982656846	112.249721603218	84.9890749281509	0.757142857142857	-0.401362562381768	0.750962363443907	1
"ruditapes2_c1080"	9.62140470884728	11.2249721603218	8.01783725737273	0.714285714285714	-0.485426827170242	0.826084329367561	1
"ruditapes2_c1081"	40.2673604481386	43.6526695123626	36.8820513839146	0.844897959183673	-0.243150981503245	0.869553730063815	1
"ruditapes2_c1082"	3.47439614486152	3.74165738677394	3.20713490294909	0.857142857142857	-0.222392421336448	1	1
"ruditapes2_c1083"	3.6971138464552	4.98887651569859	2.40535117721182	0.482142857142857	-1.05246741989414	0.743836773491787	1
"ruditapes2_c1084"	39.1092283998514	23.6971634495683	54.5212933501346	2.30075187969925	1.20210540719146	0.377438440618059	1
"ruditapes2_c1085"	4.49889757219248	4.98887651569859	4.00891862868636	0.803571428571429	-0.315501825727929	1	1
"ruditapes2_c1086"	37.6838351096518	22.4499443206436	52.91772589866	2.35714285714286	1.23703919730085	0.365776832990629	1
"ruditapes2_c1087"	7.52785831386662	6.23609564462323	8.81962098311	1.41428571428571	0.500073603134643	0.861651681228849	1
"ruditapes2_c1088"	19.1091787967383	14.9666295470958	23.2517280463809	1.55357142857143	0.635588573791124	0.692493511234953	1
"ruditapes2_c1089"	17.0156324017577	21.202725191719	12.8285396117964	0.605042016806723	-0.724892761865631	0.645434388359623	1
"ruditapes2_c109"	70.0224453810552	26.1916017074176	113.853289054693	4.3469387755102	2.11999977611063	0.108885843450031	1
"ruditapes2_c1090"	18.3964821516385	19.9555060627943	16.8374582404827	0.84375	-0.245112497836531	0.902894546134599	1
"ruditapes2_c1091"	2.04900285466192	2.49443825784929	1.60356745147455	0.642857142857143	-0.637429920615292	1	1
"ruditapes2_c1092"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1093"	10.2004707329909	9.97775303139717	10.4231884345845	1.04464285714286	0.0630097975258002	1	1
"ruditapes2_c1094"	129.443528166251	154.655171986656	104.231884345845	0.673963133640553	-0.569258417973713	0.646117616440676	1
"ruditapes2_c1095"	2.85078658039919	2.49443825784929	3.20713490294909	1.28571428571429	0.362570079384708	1	1
"ruditapes2_c1096"	0.400891862868636	0	0.801783725737273	Inf	Inf	1	1
"ruditapes2_c1097"	2.22717701593687	1.24721912892465	3.20713490294909	2.57142857142857	1.36257007938471	0.822276570717056	1
"ruditapes2_c1098"	24.588034255943	18.7082869338697	30.4677815780164	1.62857142857143	0.703606997219775	0.637798535520627	1
"ruditapes2_c1099"	5.16705067697354	8.73053390247253	1.60356745147455	0.183673469387755	-2.4447848426729	0.27731523798319	1
"ruditapes2_c11"	4.14254924964258	7.48331477354788	0.801783725737273	0.107142857142857	-3.22239242133645	0.221832205735529	1
"ruditapes2_c110"	71.1360338890236	88.5525581536499	53.7195096243973	0.606639839034205	-0.721087849662202	0.572530283436188	1
"ruditapes2_c1100"	12.204930047334	9.97775303139717	14.4321070632709	1.44642857142857	0.532495080827021	0.787801650970841	1
"ruditapes2_c1101"	1.64811099179328	2.49443825784929	0.801783725737273	0.321428571428571	-1.63742992061529	0.810265513742977	1
"ruditapes2_c1102"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1103"	110.7797847727	97.2830920561225	124.276477489277	1.27747252747253	0.353292265796697	0.785138566668091	1
"ruditapes2_c1104"	10.690449676497	14.9666295470958	6.41426980589818	0.428571428571429	-1.22239242133645	0.475197042866028	1
"ruditapes2_c1105"	8.37418557992263	8.73053390247253	8.01783725737273	0.918367346938775	-0.122856747785534	1	1
"ruditapes2_c1106"	1.4253932901996	1.24721912892465	1.60356745147455	1.28571428571429	0.362570079384708	1	1
"ruditapes2_c1107"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1108"	9.97775303139717	8.73053390247253	11.2249721603218	1.28571428571429	0.362570079384708	0.895832726607774	1
"ruditapes2_c1109"	3.07350428199288	3.74165738677394	2.40535117721182	0.642857142857143	-0.637429920615292	0.939128650451651	1
"ruditapes2_c111"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1110"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1111"	0	0	0	NA	NA	NA	NA
"ruditapes2_c1112"	0.623609564462323	1.24721912892465	0	0	-Inf	0.882653316427872	1
"ruditapes2_c1113"	51.4032455278229	38.6637929966641	64.1426980589818	1.65898617511521	0.730301863885195	0.584750088489253	1
"ruditapes2_c1114"	4.89978943506111	4.98887651569859	4.81070235442364	0.964285714285714	-0.0524674198941357	1	1
"ruditapes2_c1115"	0	0	0	NA	NA	NA	NA
